round_epochs,val_acc,val_loss,loss,acc,activation,optimizer,batch_size,last_activation,hidden_layers,first_neuron,dropout
10,0.45319999998410543,1.5597734898885092,1.5126652371815272,0.45877142857142855,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,64,softmax,2,512,0.1
33,0.4962666666666667,1.4308633745829265,1.410824096788679,0.49782857153756277,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,256,softmax,2,512,0.4
13,0.45406666663487755,1.5566687783559163,1.5147162582124982,0.46771428565979006,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,256,softmax,1,512,0.1
10,0.3191333333333333,1.9264765679041544,2.0124961005619593,0.23282857143878938,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,128,softmax,1,128,0.5
20,0.49133333319028216,1.4798859642028808,1.3806508179255894,0.5065428571564811,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,256,softmax,1,512,0.2
15,0.46180000001589455,1.5720767548243204,1.5064608375276838,0.4646000000136239,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,128,softmax,0,128,0.2
22,0.4946,1.479036833190918,1.3089454956054687,0.5333142857074737,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,128,softmax,0,512,0.1
21,0.4864000000317891,1.479438752047221,1.4115816732951574,0.5006000000408718,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,128,softmax,0,256,0.2
11,0.441,1.612428202311198,1.5733403975895472,0.43885714287076677,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,128,softmax,0,256,0.1
10,0.45046666668256125,1.605935835647583,1.5708647049222673,0.44205714278902325,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,256,softmax,2,256,0.2
14,0.3428,1.863975466410319,1.9361056344985963,0.2770285714353834,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,64,softmax,0,128,0.3
17,0.4716666666984558,1.5178236739476523,1.532534025137765,0.4530285714421953,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,64,softmax,2,256,0.3
20,0.4926,1.4821643957138062,1.2374545943941389,0.5574000000136239,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,0,512,0
